hs_code,product_description,classification,parent_code,hierarchy_level,is_basic_level,chapter,product_category,source
"846233","Machine-tools; shearing machines (excluding presses) for flat products, numerically controlled, other than combined punching and shearing machines, for working metal","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846239","Machine-tools; shearing machines (excluding presses) for flat products, other than numerically controlled, other than combined punching and shearing machines, for working metal","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846242","Machine-tools; punching, notching or nibbling machines (excluding presses) for flat products including combined punching and shearing machines, numerically controlled, for working metal","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846249","Machine-tools; punching, notching or nibbling machines (excluding presses) for flat products including combined punching and shearing machines, other than numerically controlled, for working metal","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846251","Machine-tools; for working tube, pipe, hollow section and bar (excluding presses), for working metal, numerically controlled","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846259","Machine-tools; for working tube, pipe, hollow section and bar (excluding presses), for working metal, not numerically controlled","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846261","Machine-tools; cold metal working presses, hydraulic presses","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846262","Machine-tools; cold metal working presses, mechanical presses","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846263","Machine-tools; cold metal working presses, servo-presses","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846269","Machine-tools; cold metal working presses, other than hydraulic, mechanical or servo-presses","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"846290","Machine-tools; (including presses) for working metal by forging, hammering or die-forging, for bending, folding, straightening, flattening, shearing, punching, notching or nibbling metal, n.e.c. in heading 8462","H6","8462",6,1,"84","Machinery & Electrical","excel_import"
"008463","Machine-tools; n.e.c. for working metal, sintered metal carbides or cermets without removing material","H6","84",4,0,"00","General","excel_import"
"846310","Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, draw-benches for bars, tubes, profiles, wire or the like","H6","8463",6,1,"84","Machinery & Electrical","excel_import"
"846320","Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, thread rolling machines","H6","8463",6,1,"84","Machinery & Electrical","excel_import"
"846330","Machine-tools; machines for working wire, without removing material","H6","8463",6,1,"84","Machinery & Electrical","excel_import"
"846390","Machine-tools; for working metal, sintered metal carbides or cermets, without removing material, n.e.c. in heading no. 8463","H6","8463",6,1,"84","Machinery & Electrical","excel_import"
"008464","Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","H6","84",4,0,"00","General","excel_import"
"846410","Machine-tools; sawing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","H6","8464",6,1,"84","Machinery & Electrical","excel_import"
"846420","Machine-tools; grinding or polishing machines, for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass","H6","8464",6,1,"84","Machinery & Electrical","excel_import"
"846490","Machine-tools; for working stone, ceramics, concrete, asbestos-cement or like mineral materials or for cold working glass, (other than sawing, grinding or polishing machines)","H6","8464",6,1,"84","Machinery & Electrical","excel_import"
"008465","Machine-tools; (including machines for nailing, stapling, glueing or otherwise assembling) for working wood, cork, bone, hard plastics or rubber or similar hard materials","H6","84",4,0,"00","General","excel_import"
"846510","Machine-tools; which can carry out different types of machining operations without tool change between such operations, for working wood, cork, bone, hard rubber, hard plastics or similar","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846520","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; machining centres","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846591","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; sawing machines","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846592","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; planing, milling or moulding (by cutting) machines","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846593","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; grinding, sanding or polishing machines","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846594","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; bending or assembling machines","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846595","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; drilling or morticing machines","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846596","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; splitting, slicing or paring machines","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"846599","Machine-tools; for working wood, cork, bone, hard rubber, hard plastics or similar hard materials; n.e.c. in heading no. 8465","H6","8465",6,1,"84","Machinery & Electrical","excel_import"
"008466","Parts & accessories suited for use only/mainly with machines of headings 8456-8465, including work/tool holders, self-opening dieheads, dividing heads & other special attachments for the machines; tool holders for any type of tool for working in the hand","H6","84",4,0,"00","General","excel_import"
"846610","Parts & accessories suited for use solely/principally with machines of headings 8456-8465; tool holders and self-opening dieheads","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"846620","Parts & accessories suited for use solely/principally with machines of headings 8456-8465; work holders","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"846630","Parts & accessories suited for use solely/principally with machines of headings 8456-8465; dividing heads and other special attachments for machines","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"846691","Parts & accessories suited for use solely/principally; for the machines of heading no. 8464, n.e.c. in heading no. 8466","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"846692","Parts & accessories suited for use solely/principally for the machines of heading no. 8465, n.e.c. in heading no. 8466","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"846693","Parts & accessories suited for use solely/principally with machines of headings 8456-8465; n.e.c. in heading no. 8466","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"846694","Machine-tools; parts and accessories, for the machines of heading no. 8462 or 8463, n.e.c. in heading no. 8466","H6","8466",6,1,"84","Machinery & Electrical","excel_import"
"008467","Tools; for working in the hand, pneumatic, hydraulic or with self-contained electric or non-electric motor","H6","84",4,0,"00","General","excel_import"
"846711","Tools; for working in the hand, pneumatic, rotary type (including combined rotary-percussion)","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846719","Tools; for working in the hand, pneumatic, other than rotary type","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846721","Tools; for working in the hand, with self-contained electric motor; drills of all kinds","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846722","Tools; for working in the hand, with self-contained electric motor; saws","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846729","Tools; for working in the hand, with self-contained electric motor; other than saws and drills","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846781","Tools; for working in the hand, chain saws with self-contained non-electric motor","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846789","Tools; for working in the hand, (other than chain saws), hydraulic or with self-contained non-electric motor, (not pneumatic)","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846791","Tools; for working in the hand, parts of chain saws, with self-contained non-electric motor","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846792","Tools; for working in the hand, parts of pneumatic tools","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"846799","Tools; for working in the hand, parts thereof for other than chain saws and pneumatic tools","H6","8467",6,1,"84","Machinery & Electrical","excel_import"
"008468","Machinery and apparatus for soldering, brazing, welding, whether or not capable of cutting, other than those of heading no. 8515; gas-operated surface tempering machines and appliances","H6","84",4,0,"00","General","excel_import"
